species,iteration,timestep,scenario,numNodes,numLinks,totArea,meanArea,totQuality,meanQuality,totAreaQuality,meanAreaQuality,totCost,meanCost,overallECgap,overallECnatal
BLBR,10,9,39,6559,18132,2964227400,451932.82512578135,5807.6701810696795,0.8854505536011098,27058390.573721696,4125.383530068866,2927224,161.43966468122656,5081553.28394662,13361410.717730192
BLBR,2,10,39,6593,18162,2869911000,435296.6782951615,5897.609528956306,0.8945259409914009,26322859.114518378,3992.546506069828,2961960,163.0855632639577,5032849.399847003,12824728.412226489
BLBR,2,11,39,6561,18011,2779085700,423576.5432098765,5895.230389113654,0.8985261986150974,25587638.578465737,3899.9601552302606,2994336,166.25040253178614,4910112.816699565,12438491.749225173
BLBR,2,2,39,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,2,3,39,6079,16908,3580224300,588949.5476229643,5003.484317320785,0.8230768740452022,30609990.499007776,5035.366096234212,2427512,143.57180033120417,5665539.5241032215,15438176.832315782
BLBR,2,4,39,6162,17101,3475523700,564025.2677702045,5146.946709286078,0.8352721047202333,30057561.471754316,4877.890534202258,2545624,148.85819542716797,5605900.8866698565,15170415.911455015
BLBR,2,5,39,6319,17499,3370717800,533425.8268713404,5341.9936943194525,0.8453859304192834,29470589.741554175,4663.805941059372,2672088,152.6994685410595,5564829.6510434905,14901208.761150016
BLBR,2,6,39,6439,17832,3267515700,507457.01195837866,5530.103718933028,0.8588451186415635,28973114.493124265,4499.629522150065,2766768,155.15746971736206,5473138.4906774815,14581247.751102686
BLBR,2,7,39,6503,17968,3164159700,486569.22958634474,5642.998674855251,0.8677531408358067,28366522.344178498,4362.0670989048895,2828416,157.41406945681211,5328993.880665455,14176256.88813086
BLBR,2,8,39,6600,18207,3062658600,464039.1818181818,5798.861623985341,0.8786153975735366,27758241.550297007,4205.794174287425,2901048,159.33695831273684,5238381.037330309,13782611.955733988
BLBR,2,9,39,6586,18174,2963644200,449991.5274825387,5838.105511128065,0.886441772111762,27043249.532527182,4106.172112439596,2916320,160.46660063827443,5144330.830401281,13335196.092586838
BLBR,3,10,39,6561,18074,2869214400,437313.5802469136,5833.0574426684925,0.8890500598488785,26311010.868205536,4010.2135144346194,2944168,162.89520858692043,4987382.989330291,12969241.523267202
BLBR,3,11,39,6496,17876,2779895700,427939.60899014777,5813.414727313847,0.8949222178746685,25590503.21406005,3939.4247558589977,2955544,165.33586932199594,4865191.707330293,12495568.79557023
BLBR,3,2,39,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,3,3,39,6145,17095,3581933400,582902.0992676973,5066.453998502343,0.824483970464173,30623282.80964864,4983.447161863082,2435504,142.46879204445747,5667862.534209325,15451717.996158222
BLBR,3,4,39,6279,17448,3475669500,553538.7004300047,5232.847320239797,0.8333886479120557,30068615.893697646,4788.758702611505,2580784,147.912883998166,5601318.1420481,15157021.089997947
BLBR,3,5,39,6404,17810,3371260500,526430.4341036852,5393.264282367159,0.8421711871279135,29482862.48387424,4603.819875683048,2696144,151.3837170129141,5506107.553417434,14825117.831595158
BLBR,3,6,39,6443,17856,3268317600,507266.42868229083,5492.854450780062,0.8525305681794292,28987404.632858567,4499.053955123168,2770832,155.17652329749106,5424530.033101767,14541056.538150737
BLBR,3,7,39,6515,18079,3165658200,485903.02379125095,5617.115084759795,0.862181900960828,28388328.366376348,4357.379641807574,2844080,157.314010730682,5346419.983124281,14223432.49404359
BLBR,3,8,39,6623,18279,3066546600,463014.7365242337,5790.901073303557,0.8743622336257824,27791097.80370629,4196.14944944984,2894744,158.36446195087257,5201178.188540652,13876809.824932054
BLBR,3,9,39,6632,18325,2965993200,447224.5476477684,5853.4992601796985,0.8826144843455517,27066222.602513477,4081.155398448956,2934064,160.11263301500682,5095771.738372501,13464555.947014354
BLBR,4,10,39,6542,18025,2868509700,438475.9553653317,5841.520765456437,0.8929258277982938,26321207.274925232,4023.4190270445174,2957480,164.076560332871,5035974.217580629,13019806.048488615
BLBR,4,11,39,6600,18167,2778364800,420964.36363636365,5932.464738434408,0.898858293702183,25592620.514078002,3877.6697748603033,3011496,165.76738041503828,4842448.992682917,12521189.001639007
BLBR,4,2,39,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,4,3,39,6048,16797,3581901000,592245.5357142857,4978.462711596052,0.8231585171289768,30615611.12605225,5062.1050142282165,2430240,144.68297910341133,5651288.181797543,15450252.272530261
BLBR,4,4,39,6105,16917,3477281400,569579.262899263,5079.496601445936,0.8320223753392196,30057218.496393647,4923.377313086592,2521080,149.0264231246675,5592042.87932641,15165590.063619228
BLBR,4,5,39,6245,17286,3373026300,540116.3010408327,5255.104937527634,0.8414899819900135,29476063.67639162,4719.946145138771,2629552,152.1203285896101,5525323.717436083,14880019.837634305
BLBR,4,6,39,6374,17618,3267710100,512662.39410103543,5436.639960307663,0.8529400628032104,28958430.886103068,4543.211623172743,2713856,154.0388239300715,5436922.876130293,14536298.623800548
BLBR,4,7,39,6514,17989,3164103000,485738.87012588274,5629.242882551509,0.8641760642541463,28359289.129254982,4353.590593990633,2829720,157.30279615320472,5339310.4920961335,14190860.149033349
BLBR,4,8,39,6590,18214,3063646800,464893.29286798177,5784.82109337881,0.8778180718328998,27765025.699217048,4213.205720670265,2889944,158.66608103656526,5256258.546572892,13898445.107777715
BLBR,4,9,39,6495,17904,2963320200,456246.37413394917,5752.504297330338,0.8856819549392361,27039523.13585485,4163.129043241702,2888224,161.3172475424486,5171868.062975767,13568921.538641233
BLBR,5,10,39,6520,17971,2868266700,439918.2055214724,5819.082066561491,0.8924972494726214,26321999.24595265,4037.116448765744,2948136,164.0496355238996,5018458.243569175,12946827.561434714
BLBR,5,11,39,6553,18021,2779490700,424155.4555165573,5886.061012395997,0.8982238688228287,25596573.99252658,3906.0848454946713,3019472,167.55296598412963,4860941.29453237,12350827.29261611
BLBR,5,2,39,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,5,3,39,6142,17026,3582516600,583281.7648974275,5050.462333503346,0.8222830240155234,30622912.178696495,4985.820934336778,2457072,144.31293316104782,5704954.244326566,15508863.528079018
BLBR,5,4,39,6278,17370,3476260800,553721.0576616757,5219.590040247648,0.8314096910238369,30076055.442353632,4790.706505631353,2582648,148.68439838802533,5625768.027113386,15251805.451430328
BLBR,5,5,39,6342,17549,3371916600,531680.3216650899,5337.910468088206,0.8416762012122683,29486783.087315332,4649.445456845684,2703008,154.02632628639807,5521864.420944867,14918692.929384721
BLBR,5,6,39,6481,17936,3268252800,504282.17867613025,5529.742800944601,0.8532237001920384,28986449.449217606,4472.527302764636,2794672,155.81355932203388,5449759.790520292,14574843.368927479
BLBR,5,7,39,6562,18198,3165091200,482336.36086558976,5667.224381474058,0.8636428499655681,28382651.7760623,4325.305055785172,2870552,157.73997142543138,5359981.169173018,14205594.147882108
BLBR,5,8,39,6617,18301,3064869900,463181.18482696085,5793.140977833247,0.8754935737997955,27784073.874028645,4198.892832707971,2926384,159.90295612261625,5238449.147843512,13818444.361483054
BLBR,5,9,39,6548,18090,2965102200,452825.6261453879,5796.554675345129,0.8852404818792194,27058649.92592164,4132.35337903507,2917064,161.25284687672746,5143006.250079967,13476696.627817297
BLBR,6,10,39,6604,18201,2871539100,434818.1556632344,5897.504604620531,0.8930200794398139,26342321.430680476,3988.843342017032,2971584,163.26487555628813,5032835.172640385,12814479.261825854
BLBR,6,11,39,6598,18189,2780154900,421363.27675053047,5932.419580090903,0.8991239133208401,25607949.862749897,3881.168515118202,3025440,166.3334982681841,4856497.699352258,12181153.19312381
BLBR,6,2,39,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,6,3,39,6122,16985,3581269200,584983.5347925514,5039.830644149325,0.8232327089430456,30616650.597543493,5001.086343930659,2436240,143.4347954077127,5676823.121278729,15494200.70660116
BLBR,6,4,39,6183,17149,3477581100,562442.3580786026,5140.902353973863,0.8314576021306587,30079673.810973067,4864.8995327467355,2564000,149.51309114234067,5623088.604509287,15192878.212994918
BLBR,6,5,39,6282,17420,3374856900,537226.5042979943,5296.569307920374,0.8431342419484835,29513764.92347549,4698.1478706583075,2674992,153.55866819747416,5529979.319306124,14855919.10794763
BLBR,6,6,39,6455,17878,3271800600,506862.9899302866,5502.1751976134265,0.8523896510632729,29009241.06758494,4494.072977162656,2777000,155.33057388969684,5415055.0926522175,14471816.660284953
BLBR,6,7,39,6517,18033,3168817200,486238.63740985113,5637.949317224824,0.8651142116349276,28414951.061570264,4360.127522106838,2860440,158.62252537015473,5347629.81847519,14187076.599989755
BLBR,6,8,39,6525,18018,3066805800,470008.5517241379,5703.470010849506,0.8740950208198477,27794394.649046253,4259.67734085,2930952,162.6679986679987,5272998.179524156,13827451.028090004
BLBR,6,9,39,6562,18092,2967775200,452266.869856751,5801.550526522318,0.8841131555200119,27085768.281236563,4127.66965578125,2924352,161.63785098386026,5160361.095540521,13397076.66167604
BLBR,7,10,39,6458,17875,2869886700,444392.4899349644,5772.231028797381,0.893810936636324,26310641.710897956,4074.116090259826,2937928,164.3596083916084,4956791.661510105,12807286.291933877
BLBR,7,11,39,6492,17949,2778283800,427954.9907578558,5825.968365583968,0.8974073267997487,25569019.243754506,3938.5427054458573,3008096,167.59128642264193,4836424.212611329,12262761.621218763
BLBR,7,2,39,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,7,3,39,6100,16966,3580985700,587046.8360655737,5018.6258941729475,0.8227255564217947,30597427.273668744,5015.971684207991,2427176,143.06118118590123,5693995.67492573,15472508.546908975
BLBR,7,4,39,6158,17123,3476422800,564537.6420915882,5124.620755495243,0.8321891450950378,30038968.44459615,4878.039695452444,2553504,149.12713893593414,5556215.0853345515,15084132.685899545
BLBR,7,5,39,6254,17375,3373407000,539399.9040614007,5262.059523547323,0.8413910335061277,29470056.048808366,4712.19316418426,2667736,153.53876258992804,5485170.4228602955,14795663.661289863
BLBR,7,6,39,6429,17824,3268763100,508440.363975735,5474.783615699812,0.8515762351376281,28968291.073563483,4505.878219561904,2785776,156.2935368043088,5414574.875078303,14492663.337309591
BLBR,7,7,39,6561,18151,3165577200,482483.95061728393,5661.9430722050565,0.8629695278471357,28365282.412373174,4323.316935280167,2872016,158.22907828769763,5334393.892810181,14154148.295186888
BLBR,7,8,39,6637,18350,3065080500,461817.161368088,5800.004134585466,0.8738894281430565,27764634.359363645,4183.310887353269,2950504,160.79040871934606,5216801.18946613,13757169.928574083
BLBR,7,9,39,6562,18162,2963668500,451641.03931728133,5814.898975528035,0.8861473598793105,27028938.315111768,4119.009191574484,2966488,163.33487501376501,5082977.062298099,13326285.064820439
BLBR,8,10,39,6603,18179,2867975100,434344.2526124489,5886.986068888915,0.8915623305904763,26318622.251872264,3985.8582843968297,2954192,162.50574839100062,4993136.442767003,12790847.546091488
BLBR,8,11,39,6573,18107,2777125500,422505.02053856687,5913.1567404192665,0.8996130747633146,25582018.921848547,3891.985230769595,3003904,165.8973877505937,4868031.248512567,12371390.796730876
BLBR,8,2,39,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,8,3,39,6107,16996,3581487900,586456.1814311446,5018.19363277961,0.8217117459930587,30617511.840253837,5013.511026732248,2441408,143.64603436102612,5712668.719477283,15491888.711761609
BLBR,8,4,39,6261,17435,3473693100,554814.4226161955,5223.793767284028,0.8343385668877221,30042736.144009832,4798.392612044376,2584688,148.2470891884141,5587241.3541624695,15169078.843195822
BLBR,8,5,39,6317,17535,3368903400,533307.4877315181,5330.2844996880285,0.8437999841203149,29454436.902381744,4662.725487158737,2685816,153.1688622754491,5483713.48020244,14774764.028831586
BLBR,8,6,39,6506,18023,3266041500,502004.5342760529,5558.393128721243,0.854348774780394,28959734.102204815,4451.234875838429,2784120,154.47594740054373,5421620.977685666,14533252.941913854
BLBR,8,7,39,6634,18363,3163932900,476926.8766958095,5730.312422742816,0.8637793823851094,28358652.394144144,4274.744105237284,2888192,157.28323258726786,5295449.794677677,14187486.609809652
BLBR,8,8,39,6594,18235,3063047400,464520.3821656051,5779.831542031812,0.8765288962741602,27762834.130721383,4210.317581243765,2910000,159.5832190841788,5180781.366250358,13820445.076087443
BLBR,8,9,39,6515,17974,2963093400,454810.95932463545,5747.467327934773,0.8821899198671945,27041341.217232287,4150.62796887679,2918896,162.39546010904638,5073380.945293209,13287828.728862775
BLBR,9,10,39,6628,18276,2867829300,432683.961979481,5935.625502181017,0.8955379454105336,26314758.246931963,3970.241135626428,2989640,163.58284088421973,4986658.848554972,12956778.911626691
BLBR,9,11,39,6674,18358,2778300000,416287.08420737187,6016.696507822352,0.9015128120800647,25594597.7701511,3834.971197205739,3053712,166.3423030831245,4866689.679120959,12221506.557683542
BLBR,9,2,39,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,9,3,39,6090,16945,3580167600,587876.4532019704,5014.329499528511,0.8233710179849771,30600849.428249326,5024.770021059003,2449832,144.5755089997049,5688790.2128646625,15473487.641669268
BLBR,9,4,39,6234,17324,3474486900,557344.7064485082,5195.425810392258,0.8334016378556718,30050416.47627813,4820.406877811699,2559528,147.74463172477488,5523276.220594309,15069811.873986878
BLBR,9,5,39,6320,17551,3369016800,533072.2784810127,5345.638544457372,0.8458288836166727,29464843.089066807,4662.158716624495,2671608,152.21970258104952,5442739.054101398,14772791.768155169
BLBR,9,6,39,6457,17886,3264956100,505645.9811057767,5538.762842245648,0.8577919842412339,28965182.35871207,4485.857574525642,2785392,155.73029184837304,5370362.181975506,14496998.593323728
BLBR,9,7,39,6552,18114,3162831300,482727.6098901099,5670.521015955619,0.865464135524362,28365403.97783735,4329.274111391537,2838296,156.69073644694714,5286234.1642535115,14170521.62158657
BLBR,9,8,39,6658,18394,3063055500,460056.3983178132,5837.94629026594,0.876831824912277,27771020.113775548,4171.07541510597,2909768,158.19114928781121,5221657.999706841,13878229.828822179
BLBR,9,9,39,6601,18262,2964486600,449096.59142554156,5856.25234431652,0.8871765405721134,27059129.53554693,4099.247013414169,2941992,161.09911291205782,5093193.494545486,13350401.264314823
BLBR,1,10,40,6585,18077,2871385200,436049.3849658314,5900.981167319168,0.896124702706024,26353287.82500281,4002.0178929389235,2958968,163.6868949493832,5009669.749453913,12884693.22861808
BLBR,1,11,40,6603,18170,2779369200,420925.215810995,5961.483679808428,0.9028447190380778,25579416.51520955,3873.908301561343,3016696,166.02619702806822,4855774.640503896,12276927.453336317
BLBR,1,2,40,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,1,3,40,6139,17076,3582314100,583533.8165825052,5041.759034663247,0.8212671501324723,30631655.29830081,4989.6815928165515,2440728,142.93323963457485,5718875.613042207,15513350.582736231
BLBR,1,4,40,6228,17315,3477564900,558375.8670520231,5181.162444500246,0.8319143295600909,30080984.909163132,4829.959041291447,2576008,148.7732024256425,5603717.187655163,15235388.236874584
BLBR,1,5,40,6295,17461,3374249400,536020.5559968229,5295.882980118489,0.8412840317900698,29507582.433409706,4687.463452487642,2661048,152.39951892789645,5523716.196480288,14923191.244406836
BLBR,1,6,40,6423,17793,3270391200,509168.79962634284,5478.928445152187,0.8530170395690779,29100053.475218277,4530.601506339448,2762088,155.23453043331648,5466688.364370674,14657020.433747677
BLBR,1,7,40,6583,18136,3167764200,481203.7368980708,5701.796650206741,0.8661395488693212,28521490.04271895,4332.597606367758,2837664,156.46581385090428,5380266.712092264,14327451.065641828
BLBR,1,8,40,6620,18237,3066506100,463218.4441087613,5828.404106656447,0.8804235810659284,27876674.780700747,4210.978063549962,2893432,158.65723529089217,5268339.804679847,13999527.958894026
BLBR,1,9,40,6553,18017,2966973300,452765.64932092174,5815.056498307305,0.8873884477807578,27128833.58032123,4139.910511265257,2881896,159.954265415996,5123388.913339406,13409615.169512382
BLBR,10,10,40,6516,17942,2874025800,441072.0994475138,5851.605090520325,0.8980363858993746,26356486.418133773,4044.887418375349,2916904,162.57407200980938,4989291.655091294,12843717.63309882
BLBR,10,11,40,6475,17845,2781637200,429596.47876447876,5856.103955604026,0.904417599321085,25587269.622533884,3951.701872206005,2977880,166.87475483328663,4872860.492953064,12098906.55845251
BLBR,10,2,40,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,10,3,40,6143,17086,3583051200,583273.8401432525,5047.658214540618,0.8216926932346765,30626970.983989593,4985.6700283232285,2456200,143.7551211518202,5702332.347014325,15490469.374703484
BLBR,10,4,40,6180,17142,3478026600,562787.4757281553,5142.862352549649,0.8321783741989722,30066477.68301277,4865.125838675205,2567288,149.76595496441487,5585839.950148439,15128756.77754259
BLBR,10,5,40,6338,17617,3373666200,532291.9217418744,5341.350901465508,0.8427502211210962,29481913.960931957,4651.611543220567,2686904,152.51768178463982,5494106.96888542,14836559.485073058
BLBR,10,6,40,6402,17733,3270310200,510826.33552014997,5473.942340603458,0.8550362918780784,29075056.223068364,4541.558297886342,2776160,156.5533186714036,5458555.53016662,14641904.335064325
BLBR,10,7,40,6498,17972,3168566100,487621.7451523546,5634.0011467353,0.8670361875554478,28498887.431229703,4385.793695172315,2829808,157.45648787002003,5382728.544481405,14310565.62680681
BLBR,10,8,40,6576,18176,3068012700,466546.9434306569,5785.924853446737,0.8798547526530927,27861344.364919268,4236.822439920814,2880424,158.47403169014086,5304747.452491328,14000077.784653481
BLBR,10,9,40,6510,17983,2968957800,456061.1059907834,5782.817992618433,0.8882976947186534,27119834.44429406,4165.873186527506,2876840,159.97553244731134,5169427.841571862,13566921.501440316
BLBR,2,10,40,6609,18175,2868153300,433976.89514298685,5926.781433614996,0.8967743128483878,26321750.281808466,3982.7130098060925,2916000,160.4401650618982,4991408.768765117,12932684.904307427
BLBR,2,11,40,6626,18248,2777247000,419143.82734681555,5980.752729663809,0.9026188846459114,25555651.273412377,3856.8746262318705,2995704,164.16615519508986,4857048.053176781,12102522.50716969
BLBR,2,2,40,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,2,3,40,6153,17114,3580483500,581908.5811799122,5070.3920592138265,0.8240520167745533,30605765.22210086,4974.120790200042,2461024,143.8017996961552,5711227.063080647,15501975.587782444
BLBR,2,4,40,6256,17361,3476042100,555633.328005115,5209.907499009475,0.8327857255449927,30050734.436323114,4803.506143913541,2592776,149.3448534070618,5598698.345204037,15189054.515882555
BLBR,2,5,40,6324,17552,3371803200,533175.7115749526,5336.997414623141,0.8439274849182702,29459665.23797635,4658.391087599043,2695528,153.57383773928896,5525541.626300194,14876803.331472732
BLBR,2,6,40,6473,17912,3269119500,505039.3171636027,5553.244882290971,0.8579089884583609,29062025.845666,4489.730549307276,2768416,154.55649843680214,5462877.607552662,14620982.515515191
BLBR,2,7,40,6586,18184,3167926200,481009.14060127543,5719.420680033971,0.8684209960573901,28495668.801711887,4326.703431781338,2849384,156.69731632204136,5391718.63035045,14350779.65850409
BLBR,2,8,40,6574,18147,3065955300,466375.9202920596,5782.837726647004,0.8796528333810472,27855999.891399387,4237.298431913506,2864320,157.83986333829282,5286733.29808003,14008667.207666395
BLBR,2,9,40,6628,18278,2966333400,447545.77549788775,5901.856320344377,0.8904430175534667,27116387.26211065,4091.186973764431,2886984,157.94857205383522,5157789.740230737,13489841.214383148
BLBR,3,10,40,6535,18002,2869992000,439172.4560061209,5832.355928204368,0.8924798665959247,26342330.024962477,4030.9609831618177,2962104,164.5430507721364,5037846.661127756,12937864.444373094
BLBR,3,11,40,6547,17998,2780624700,424717.3820070261,5888.768073671982,0.8994605275197773,25597515.392997053,3909.8083691762718,3019008,167.74130458939882,4894311.780656548,12318978.816593472
BLBR,3,2,40,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,3,3,40,6100,16946,3581763300,587174.3114754099,5014.010427230034,0.8219689224967268,30628842.81274212,5021.1217725806755,2432032,143.51658208426767,5664392.495016263,15465416.798374461
BLBR,3,4,40,6193,17182,3476236500,561317.051509769,5160.694654906279,0.8333109405629385,30062789.288311873,4854.317663218452,2561024,149.05272960074498,5597718.617916375,15148071.836345501
BLBR,3,5,40,6320,17520,3371268600,533428.5759493671,5334.632762046918,0.8440874623491958,29473405.90927949,4663.513593240426,2664208,152.06666666666666,5524631.193033547,14842966.232397016
BLBR,3,6,40,6500,18015,3267483300,502689.73846153845,5557.095437519686,0.8549377596184132,29071943.18940276,4472.606644523501,2799304,155.38739938939773,5447726.011570431,14544725.328600567
BLBR,3,7,40,6557,18155,3166184700,482870.93182858016,5671.404527393147,0.8649389244156088,28491226.111725293,4345.1618288432655,2857280,157.38253924538694,5356842.633408854,14213651.82578749
BLBR,3,8,40,6634,18364,3064359600,461917.3349412119,5819.05810180701,0.8771567835102517,27848719.040705066,4197.877455638389,2904632,158.16989762578956,5260775.332065383,13834503.800813198
BLBR,3,9,40,6575,18094,2964154500,450821.9771863118,5823.789040728043,0.8857473826202347,27097166.23911679,4121.242013553885,2928152,161.8299988946612,5146223.937170226,13439801.138632646
BLBR,4,10,40,6522,18009,2867756400,439705.0597976081,5841.19865925898,0.895614636500917,26325582.021999776,4036.4277862618487,2951000,163.86251318785054,5073758.591358396,13078331.706146492
BLBR,4,11,40,6506,17897,2775805200,426653.1201967415,5858.304105349669,0.9004463734014247,25553613.20938245,3927.6995403293035,3014632,168.44342627255963,4938930.559634325,12729680.739777032
BLBR,4,2,40,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,4,3,40,6052,16814,3581593200,591803.2385988103,4986.9620982715405,0.8240188529860444,30620827.30759136,5059.621167810866,2437480,144.96728916379206,5723651.310307402,15509252.843449222
BLBR,4,4,40,6153,17074,3475280700,564810.7752315943,5124.691784551927,0.8328769355683289,30052947.069857046,4884.275486731195,2547552,149.20651282651988,5635044.68761235,15212629.48168078
BLBR,4,5,40,6237,17283,3370904100,540468.8311688312,5262.294255792032,0.8437220227340119,29457659.959995706,4723.049536635514,2630472,152.19996528380491,5518599.101759438,14810262.98892503
BLBR,4,6,40,6417,17793,3265693200,508912.76297335204,5504.903106899748,0.8578624134174456,29045108.259054627,4526.275246852832,2772224,155.80419266003486,5479722.168326804,14609084.810540589
BLBR,4,7,40,6541,18080,3164864400,483850.2369668246,5697.530847477213,0.8710488988651909,28482500.92258035,4354.456646167307,2863600,158.38495575221242,5396904.160981333,14316936.723651323
BLBR,4,8,40,6536,18096,3062634300,468579.29926560586,5762.050084063351,0.8815866101688115,27843883.559023265,4260.080103889728,2926272,161.70822281167108,5300483.179122035,13977612.67005545
BLBR,4,9,40,6568,18158,2962728900,451085.3989037759,5848.158537654918,0.8904017261959376,27095398.78913098,4125.365223680113,2954944,162.73510298491024,5172339.359851054,13454409.869120928
BLBR,5,10,40,6547,18091,2870607600,438461.5243623033,5866.519333791054,0.8960622168613188,26342079.88530154,4023.534425737214,2945888,162.83721187330715,4977757.332732802,13117405.88327983
BLBR,5,11,40,6549,18070,2779847100,424468.94182317914,5908.681067652462,0.902226457115966,25581532.760550324,3906.1738831196094,3007976,166.46242390702824,4837195.578259968,12344006.54807202
BLBR,5,2,40,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,5,3,40,6053,16833,3581285400,591654.617545019,4984.066571467642,0.8234043567598945,30624471.366599895,5059.387306558714,2429704,144.34170973682646,5718539.920982535,15505759.217236903
BLBR,5,4,40,6196,17190,3476779200,561132.8599096191,5183.375960330629,0.8365681020546528,30071712.138940107,4853.407382010992,2549392,148.3066899360093,5623799.246577924,15217916.919637965
BLBR,5,5,40,6242,17273,3372224400,540247.4206984941,5272.130380173524,0.8446219769582705,29481264.84500336,4723.047876482435,2647096,153.2505065709489,5521630.702295199,14895476.549774365
BLBR,5,6,40,6360,17619,3267936900,513826.5566037736,5453.3483244642675,0.8574447051044446,29068940.52720152,4570.588133207786,2763360,156.8397752426358,5484537.854626717,14654084.45687693
BLBR,5,7,40,6417,17745,3166970400,493528.190743338,5564.774351237636,0.867192512270163,28496534.58802686,4440.787687085376,2824536,159.1736263736264,5384669.621273336,14341518.165099926
BLBR,5,8,40,6494,17950,3066562800,472214.7828765014,5708.308371110273,0.8790126841869838,27866447.046917725,4291.106721114525,2871536,159.9741504178273,5272787.994598237,13961211.845387654
BLBR,5,9,40,6556,18129,2966438700,452476.92190359975,5811.006330857524,0.886364602022197,27121120.686878737,4136.839641073633,2907504,160.37861989078274,5118921.151314608,13522228.600573508
BLBR,6,10,40,6547,18022,2870218800,438402.13838399266,5851.004829351677,0.8936925048650797,26317621.896238428,4019.7986705725416,2958928,164.18421928753747,4982331.19226871,12882521.819240047
BLBR,6,11,40,6546,17990,2780973000,424835.4720439963,5901.922711341733,0.9016075024964456,25564936.699485406,3905.4287655798053,3015608,167.62690383546413,4819862.0993734645,12413353.027709512
BLBR,6,2,40,6041,16842,3687751800,610453.865254097,4918.418925574527,0.8141729722851393,31362318.427467458,5191.577293075229,2337040,138.76261726635792,5820411.911446261,15879736.894112311
BLBR,6,3,40,6091,16906,3581965800,588075.1600722377,5014.021433143969,0.8231852623779297,30613643.402843423,5026.045543070665,2431856,143.84573524192595,5673246.957217067,15482923.759460187
BLBR,6,4,40,6156,17075,3475086300,564503.947368421,5133.090040134571,0.8338352891706581,30043368.021129698,4880.339184718924,2532088,148.29212298682285,5589872.670792334,15172914.630641859
BLBR,6,5,40,6305,17467,3369867300,534475.3846153846,5333.805315961285,0.8459643641492917,29449247.452404432,4670.77675692378,2642688,151.29604396862655,5521625.270955801,14869465.399512542
BLBR,6,6,40,6434,17801,3265871400,507595.80354367424,5513.455690776912,0.856925037422585,29046983.445095804,4514.607311951477,2759328,155.00971855513734,5484916.393819547,14694403.781310609
BLBR,6,7,40,6504,17943,3164548500,486554.1974169742,5645.451107615094,0.8679967877636983,28479023.37486472,4378.693630821759,2828064,157.61377696037454,5373827.7181172855,14380557.718348173
BLBR,6,8,40,6528,18062,3061832400,469030.69852941175,5748.809949459975,0.8806387790226677,27821355.746783756,4261.8498386617275,2886896,159.83257668032334,5211868.479835698,13905841.077821257
BLBR,6,9,40,6532,18039,2965790700,454040.2173913043,5795.824350439317,0.8872970530372499,27097089.460414212,4148.360297062801,2910624,161.35173790121402,5099719.655830163,13431813.410955045
BLBR,7,10,40,6467,17844,2867035500,443333.15293026133,5784.902559309852,0.8945264511071365,26302765.534050778,4067.228318238871,2922168,163.76193678547412,5041805.971148547,12984549.88491623
