species,ts,n,bins
RASY,0,569,7.2379591707430855
RASY,0,602,7.25982611687826
RASY,0,623,7.281693063013436
RASY,0,629,7.303560009148612
RASY,0,675,7.325426955283787
RASY,0,643,7.347293901418962
RASY,0,682,7.369160847554138
RASY,0,662,7.391027793689314
RASY,0,722,7.412894739824489
RASY,0,715,7.434761685959664
RASY,0,732,7.45662863209484
RASY,0,743,7.4784955782300155
RASY,0,803,7.500362524365191
RASY,0,849,7.522229470500366
RASY,0,855,7.544096416635542
RASY,0,957,7.5659633627707175
RASY,0,941,7.587830308905893
RASY,0,964,7.609697255041068
RASY,0,926,7.631564201176244
RASY,0,943,7.653431147311419
RASY,0,1070,7.675298093446595
RASY,0,1054,7.69716503958177
RASY,0,1090,7.719031985716946
RASY,0,1100,7.740898931852121
RASY,0,1178,7.762765877987297
RASY,0,1161,7.784632824122472
RASY,0,1296,7.8064997702576475
RASY,0,1304,7.828366716392823
RASY,0,1408,7.850233662527999
RASY,0,1484,7.872100608663174
RASY,0,1576,7.893967554798349
RASY,0,1631,7.915834500933525
RASY,0,1645,7.937701447068701
RASY,0,1756,7.959568393203876
RASY,0,1832,7.981435339339051
RASY,0,1894,8.003302285474227
RASY,0,1886,8.025169231609402
RASY,0,1973,8.047036177744578
RASY,0,2078,8.068903123879753
RASY,0,2271,8.090770070014928
RASY,0,2222,8.112637016150105
RASY,0,2398,8.13450396228528
RASY,0,2448,8.156370908420456
RASY,0,2499,8.178237854555631
RASY,0,2725,8.200104800690806
RASY,0,2764,8.221971746825982
RASY,0,2953,8.243838692961157
RASY,0,3016,8.265705639096332
RASY,0,3320,8.287572585231509
RASY,0,3411,8.309439531366683
RASY,0,3463,8.33130647750186
RASY,0,3606,8.353173423637035
RASY,0,3816,8.37504036977221
RASY,0,4000,8.396907315907386
RASY,0,4118,8.418774262042561
RASY,0,4264,8.440641208177738
RASY,0,4445,8.462508154312912
RASY,0,4697,8.484375100448087
RASY,0,4796,8.506242046583264
RASY,0,5047,8.528108992718439
RASY,0,5232,8.549975938853613
RASY,0,5583,8.57184288498879
RASY,0,5869,8.593709831123965
RASY,0,6083,8.615576777259141
RASY,0,6395,8.637443723394316
RASY,0,6646,8.659310669529491
RASY,0,7053,8.681177615664668
RASY,0,7372,8.703044561799842
RASY,0,7579,8.724911507935017
RASY,0,7797,8.746778454070194
RASY,0,8390,8.768645400205369
RASY,0,8575,8.790512346340545
RASY,0,9091,8.81237929247572
RASY,0,9609,8.834246238610895
RASY,0,10065,8.856113184746071
RASY,0,10455,8.877980130881246
RASY,0,10745,8.899847077016421
RASY,0,10986,8.921714023151598
RASY,0,11054,8.943580969286772
RASY,0,11210,8.965447915421949
RASY,0,10888,8.987314861557124
RASY,0,10625,9.009181807692299
RASY,0,10500,9.031048753827475
RASY,0,10428,9.05291569996265
RASY,0,10334,9.074782646097825
RASY,0,10628,9.096649592233002
RASY,0,10745,9.118516538368176
RASY,0,10519,9.140383484503353
RASY,0,10364,9.162250430638528
RASY,0,10300,9.184117376773703
RASY,0,10154,9.20598432290888
RASY,0,10065,9.227851269044054
RASY,0,10013,9.249718215179229
RASY,0,9820,9.271585161314405
RASY,0,10002,9.29345210744958
RASY,0,10272,9.315319053584757
RASY,0,10257,9.337185999719932
RASY,0,9879,9.359052945855106
RASY,0,9633,9.380919891990283
RASY,0,9611,9.402786838125458
RASY,0,9690,9.424653784260633
RASY,0,9852,9.44652073039581
RASY,0,10050,9.468387676530984
RASY,0,9644,9.49025462266616
RASY,0,9177,9.512121568801335
RASY,0,9058,9.53398851493651
RASY,0,8859,9.555855461071687
RASY,0,8567,9.577722407206862
RASY,0,8356,9.599589353342036
RASY,0,8108,9.621456299477213
RASY,0,8179,9.643323245612388
RASY,0,7946,9.665190191747564
RASY,0,7827,9.68705713788274
RASY,0,7598,9.708924084017914
RASY,0,7221,9.73079103015309
RASY,0,6987,9.752657976288265
RASY,0,7040,9.77452492242344
RASY,0,6762,9.796391868558617
RASY,0,6582,9.818258814693792
RASY,0,6303,9.840125760828968
RASY,0,6290,9.861992706964143
RASY,0,6148,9.883859653099318
RASY,0,5856,9.905726599234495
RASY,0,5548,9.92759354536967
RASY,0,5259,9.949460491504846
RASY,0,4952,9.97132743764002
RASY,0,4860,9.993194383775196
RASY,0,4838,10.015061329910372
RASY,0,4741,10.036928276045547
RASY,0,4387,10.058795222180722
RASY,0,4351,10.080662168315898
RASY,0,4110,10.102529114451073
RASY,0,3945,10.12439606058625
RASY,0,3722,10.146263006721425
RASY,0,3760,10.1681299528566
RASY,0,3522,10.189996898991776
RASY,0,3396,10.21186384512695
RASY,0,3244,10.233730791262126
RASY,0,3149,10.255597737397302
RASY,0,3060,10.277464683532477
RASY,0,2872,10.299331629667654
RASY,0,2849,10.321198575802828
RASY,0,2674,10.343065521938003
RASY,0,2665,10.36493246807318
RASY,0,2583,10.386799414208355
RASY,0,2543,10.40866636034353
RASY,0,2302,10.430533306478706
RASY,0,2292,10.45240025261388
RASY,0,2300,10.474267198749057
RASY,0,2190,10.496134144884232
RASY,0,2145,10.518001091019407
RASY,0,2103,10.539868037154584
RASY,0,2026,10.561734983289758
RASY,0,1931,10.583601929424933
RASY,0,1903,10.60546887556011
RASY,0,1878,10.627335821695285
RASY,0,1880,10.649202767830461
RASY,0,1847,10.671069713965636
RASY,0,1743,10.692936660100811
RASY,0,1735,10.714803606235987
RASY,0,1661,10.736670552371162
RASY,0,1539,10.758537498506337
RASY,0,1560,10.780404444641514
RASY,0,1540,10.802271390776689
RASY,0,1506,10.824138336911865
RASY,0,1485,10.84600528304704
RASY,0,1430,10.867872229182215
RASY,0,1297,10.889739175317391
RASY,0,1354,10.911606121452566
RASY,0,1287,10.933473067587741
RASY,0,1336,10.955340013722918
RASY,0,1337,10.977206959858092
RASY,0,1303,10.999073905993269
RASY,0,1201,11.020940852128444
RASY,0,1211,11.042807798263619
RASY,0,1193,11.064674744398795
RASY,0,1204,11.08654169053397
RASY,0,1143,11.108408636669145
RASY,0,1192,11.130275582804321
RASY,0,1195,11.152142528939496
RASY,0,1136,11.174009475074673
RASY,0,1104,11.195876421209848
RASY,0,1139,11.217743367345022
RASY,0,1150,11.239610313480199
RASY,0,1137,11.261477259615374
RASY,0,1164,11.28334420575055
RASY,0,1110,11.305211151885725
RASY,0,1166,11.3270780980209
RASY,0,1112,11.348945044156077
RASY,0,1160,11.370811990291251
RASY,0,1207,11.392678936426426
RASY,0,1133,11.414545882561603
RASY,0,1122,11.436412828696778
RASY,0,1191,11.458279774831954
RASY,0,1188,11.480146720967129
RASY,0,1220,11.502013667102304
RASY,0,1250,11.52388061323748
RASY,0,1217,11.545747559372655
RASY,0,1239,11.56761450550783
RASY,0,1305,11.589481451643007
RASY,0,1275,11.611348397778182
RASY,0,1350,11.633215343913358
RASY,0,1399,11.655082290048533
RASY,0,1445,11.676949236183708
RASY,0,1481,11.698816182318884
RASY,0,1456,11.72068312845406
RASY,0,1486,11.742550074589234
RASY,0,1544,11.76441702072441
RASY,0,1555,11.786283966859585
RASY,0,1540,11.808150912994762
RASY,0,1555,11.830017859129937
RASY,0,1700,11.851884805265112
RASY,0,1727,11.873751751400288
RASY,0,1705,11.895618697535463
RASY,0,1820,11.917485643670638
RASY,0,1775,11.939352589805814
RASY,0,1862,11.96121953594099
RASY,0,1936,11.983086482076166
RASY,0,1916,12.00495342821134
RASY,0,1989,12.026820374346515
RASY,0,2072,12.048687320481692
RASY,0,2109,12.070554266616867
RASY,0,2167,12.092421212752042
RASY,0,2271,12.114288158887218
RASY,0,2249,12.136155105022393
RASY,0,2312,12.15802205115757
RASY,0,2371,12.179888997292744
RASY,0,2475,12.20175594342792
RASY,0,2524,12.223622889563096
RASY,0,2663,12.24548983569827
RASY,0,2629,12.267356781833445
RASY,0,2813,12.289223727968622
RASY,0,2867,12.311090674103797
RASY,0,2969,12.332957620238973
RASY,0,2946,12.354824566374148
RASY,0,2982,12.376691512509323
RASY,0,2934,12.3985584586445
RASY,0,3061,12.420425404779674
RASY,0,3031,12.44229235091485
RASY,0,3043,12.464159297050026
RASY,0,3141,12.4860262431852
RASY,0,3239,12.507893189320377
RASY,0,3247,12.529760135455552
RASY,0,3218,12.551627081590727
RASY,0,3406,12.573494027725904
RASY,0,3470,12.595360973861078
RASY,0,3491,12.617227919996255
RASY,0,3622,12.63909486613143
RASY,0,3675,12.660961812266605
RASY,0,3829,12.682828758401781
RASY,0,3853,12.704695704536956
RASY,0,3754,12.72656265067213
RASY,0,3910,12.748429596807307
RASY,0,3970,12.770296542942482
RASY,0,3849,12.792163489077659
RASY,0,3903,12.814030435212834
RASY,0,4068,12.835897381348008
RASY,0,4109,12.857764327483185
RASY,0,4142,12.87963127361836
RASY,0,4272,12.901498219753535
RASY,0,4254,12.923365165888711
RASY,0,4386,12.945232112023886
RASY,0,4481,12.967099058159063
RASY,0,4423,12.988966004294237
RASY,0,4748,13.010832950429412
RASY,0,4810,13.032699896564589
RASY,0,4943,13.054566842699764
RASY,0,5054,13.076433788834938
RASY,0,5021,13.098300734970115
RASY,0,5049,13.12016768110529
RASY,0,5208,13.142034627240466
RASY,0,5223,13.163901573375641
RASY,0,5044,13.185768519510816
RASY,0,5032,13.207635465645993
RASY,0,5073,13.229502411781167
RASY,0,5163,13.251369357916342
RASY,0,5244,13.273236304051519
RASY,0,5377,13.295103250186694
RASY,0,5498,13.31697019632187
RASY,0,5379,13.338837142457045
RASY,0,5424,13.36070408859222
RASY,0,5266,13.382571034727397
RASY,0,5373,13.404437980862571
RASY,0,5147,13.426304926997746
RASY,0,5233,13.448171873132923
RASY,0,5493,13.470038819268098
RASY,0,5524,13.491905765403274
RASY,0,5858,13.513772711538449
RASY,0,5818,13.535639657673624
RASY,0,5588,13.5575066038088
RASY,0,5315,13.579373549943975
RASY,0,4957,13.60124049607915
RASY,0,4919,13.623107442214327
RASY,0,5047,13.644974388349501
RASY,0,5356,13.666841334484678
RASY,0,4627,13.688708280619853
RASY,0,4790,13.710575226755028
RASY,0,4643,13.732442172890204
RASY,0,4935,13.754309119025379
RASY,0,5186,13.776176065160554
RASY,0,5471,13.79804301129573
RASY,0,4977,13.819909957430905
RASY,0,4568,13.841776903566082
RASY,0,4458,13.863643849701257
RASY,0,4001,13.885510795836431
RASY,0,3578,13.907377741971608
RASY,0,3524,13.929244688106783
RASY,0,3332,13.951111634241958
RASY,0,3279,13.972978580377134
RASY,0,3486,13.994845526512309
RASY,0,3201,14.016712472647486
RASY,0,2893,14.03857941878266
RASY,0,2849,14.060446364917835
RASY,0,2713,14.082313311053012
RASY,0,2674,14.104180257188187
RASY,0,2610,14.126047203323363
RASY,0,2535,14.147914149458538
RASY,0,2364,14.169781095593713
RASY,0,2255,14.19164804172889
RASY,0,2207,14.213514987864064
RASY,0,2140,14.23538193399924
RASY,0,2119,14.257248880134416
RASY,0,1936,14.27911582626959
RASY,0,1926,14.300982772404767
RASY,0,1825,14.322849718539942
RASY,0,1764,14.344716664675117
RASY,0,1641,14.366583610810293
RASY,0,1611,14.388450556945468
RASY,0,1507,14.410317503080643
RASY,0,1553,14.43218444921582
RASY,0,1399,14.454051395350994
RASY,0,1385,14.475918341486171
RASY,0,1250,14.497785287621346
RASY,0,1223,14.51965223375652
RASY,0,1226,14.541519179891697
RASY,0,1194,14.563386126026872
RASY,0,1165,14.585253072162047
RASY,0,1136,14.607120018297223
RASY,0,1018,14.628986964432398
RASY,0,986,14.650853910567575
RASY,0,949,14.67272085670275
RASY,0,916,14.694587802837924
RASY,0,843,14.716454748973101
RASY,0,848,14.738321695108276
RASY,0,828,14.76018864124345
RASY,0,745,14.782055587378627
RASY,0,775,14.803922533513802
RASY,0,677,14.825789479648979
RASY,0,663,14.847656425784153
RASY,0,643,14.869523371919328
RASY,0,642,14.891390318054505
RASY,0,579,14.91325726418968
RASY,0,586,14.935124210324854
RASY,0,545,14.956991156460031
RASY,0,504,14.978858102595206
RASY,0,450,15.000725048730382
RASY,0,455,15.022591994865557
RASY,0,409,15.044458941000732
RASY,0,377,15.066325887135909
RASY,0,386,15.088192833271084
RASY,0,372,15.110059779406258
RASY,0,375,15.131926725541435
RASY,0,336,15.15379367167661
RASY,0,350,15.175660617811786
RASY,0,355,15.197527563946961
RASY,0,325,15.219394510082136
RASY,0,325,15.241261456217313
RASY,0,299,15.263128402352487
RASY,0,285,15.284995348487662
RASY,0,281,15.306862294622839
RASY,0,245,15.328729240758014
RASY,0,254,15.35059618689319
RASY,0,254,15.372463133028365
RASY,0,235,15.39433007916354
RASY,0,233,15.416197025298716
RASY,0,214,15.438063971433891
RASY,0,200,15.459930917569068
RASY,0,177,15.481797863704243
RASY,0,189,15.503664809839417
RASY,0,181,15.525531755974594
RASY,0,170,15.547398702109769
RASY,0,204,15.569265648244944
RASY,0,146,15.59113259438012
RASY,0,155,15.612999540515295
RASY,0,151,15.634866486650472
RASY,0,140,15.656733432785646
RASY,0,154,15.678600378920821
RASY,0,134,15.700467325055998
RASY,0,147,15.722334271191173
RASY,0,128,15.744201217326347
RASY,0,139,15.766068163461524
RASY,0,131,15.787935109596699
RASY,0,114,15.809802055731875
RASY,0,97,15.83166900186705
RASY,0,113,15.853535948002225
RASY,0,100,15.875402894137402
RASY,0,111,15.897269840272577
RASY,0,104,15.919136786407751
RASY,0,87,15.941003732542928
RASY,0,88,15.962870678678103
RASY,0,101,15.98473762481328
RASY,0,68,16.006604570948454
RASY,0,75,16.02847151708363
RASY,0,81,16.050338463218804
RASY,0,74,16.07220540935398
RASY,0,55,16.094072355489157
RASY,0,70,16.11593930162433
RASY,0,63,16.137806247759507
RASY,0,61,16.159673193894683
RASY,0,49,16.181540140029856
RASY,0,39,16.203407086165033
RASY,0,51,16.22527403230021
RASY,0,59,16.247140978435386
RASY,0,49,16.26900792457056
RASY,0,37,16.290874870705736
RASY,0,46,16.312741816840912
RASY,0,56,16.334608762976085
RASY,0,43,16.356475709111262
RASY,0,27,16.37834265524644
RASY,0,64,16.40020960138161
RASY,0,29,16.422076547516788
RASY,0,24,16.443943493651965
RASY,0,32,16.465810439787138
RASY,0,42,16.487677385922314
RASY,0,21,16.50954433205749
RASY,0,39,16.531411278192664
RASY,0,32,16.55327822432784
RASY,0,23,16.575145170463017
RASY,0,24,16.597012116598194
RASY,0,26,16.618879062733367
RASY,0,24,16.640746008868543
RASY,0,18,16.66261295500372
RASY,0,27,16.684479901138893
RASY,0,23,16.70634684727407
RASY,0,21,16.728213793409246
RASY,0,21,16.75008073954442
RASY,0,26,16.771947685679596
RASY,0,14,16.793814631814772
RASY,0,16,16.815681577949945
RASY,0,16,16.837548524085122
RASY,0,21,16.8594154702203
RASY,0,14,16.881282416355475
RASY,0,12,16.903149362490648
RASY,0,21,16.925016308625825
RASY,0,16,16.946883254761
RASY,0,18,16.968750200896174
RASY,0,17,16.99061714703135
RASY,0,16,17.012484093166528
RASY,0,17,17.0343510393017
RASY,0,11,17.056217985436877
RASY,0,12,17.078084931572054
RASY,0,10,17.099951877707227
RASY,0,10,17.121818823842403
RASY,0,8,17.14368576997758
RASY,0,6,17.165552716112753
RASY,0,16,17.18741966224793
RASY,0,16,17.209286608383106
RASY,0,10,17.231153554518283
RASY,0,3,17.253020500653456
RASY,0,12,17.274887446788632
RASY,0,10,17.29675439292381
RASY,0,10,17.318621339058982
RASY,0,6,17.34048828519416
RASY,0,7,17.362355231329335
RASY,0,5,17.38422217746451
RASY,0,3,17.406089123599685
RASY,0,7,17.42795606973486
RASY,0,8,17.449823015870034
RASY,0,3,17.47168996200521
RASY,0,7,17.493556908140388
RASY,0,11,17.51542385427556
RASY,0,5,17.537290800410737
RASY,0,3,17.559157746545914
RASY,0,6,17.58102469268109
RASY,0,3,17.602891638816264
RASY,0,4,17.62475858495144
RASY,0,4,17.646625531086617
RASY,0,2,17.66849247722179
RASY,0,4,17.690359423356966
RASY,0,3,17.712226369492143
RASY,0,5,17.734093315627316
RASY,0,3,17.755960261762493
RASY,0,4,17.77782720789767
RASY,0,5,17.799694154032842
RASY,0,2,17.82156110016802
RASY,0,1,17.843428046303195
RASY,0,1,17.86529499243837
RASY,0,3,17.887161938573545
RASY,0,3,17.90902888470872
RASY,0,1,17.930895830843898
RASY,0,2,17.95276277697907
RASY,0,3,17.974629723114248
RASY,0,5,17.996496669249424
RASY,0,6,18.018363615384597
RASY,0,4,18.040230561519774
RASY,0,2,18.06209750765495
RASY,0,0,18.083964453790124
RASY,0,4,18.1058313999253
RASY,0,1,18.127698346060477
RASY,0,2,18.14956529219565
RASY,0,3,18.171432238330826
RASY,0,2,18.193299184466003
RASY,0,0,18.21516613060118
RASY,0,1,18.237033076736353
RASY,0,2,18.25890002287153
RASY,0,2,18.280766969006706
RASY,0,2,18.30263391514188
RASY,0,4,18.324500861277055
RASY,0,0,18.346367807412232
RASY,0,2,18.368234753547405
RASY,0,2,18.39010169968258
RASY,0,1,18.41196864581776
RASY,0,1,18.43383559195293
RASY,0,1,18.455702538088108
RASY,0,0,18.477569484223284
RASY,0,1,18.499436430358458
RASY,0,0,18.521303376493634
RASY,0,1,18.54317032262881
RASY,0,1,18.565037268763987
RASY,0,1,18.58690421489916
RASY,0,0,18.608771161034337
RASY,0,2,18.630638107169514
RASY,0,0,18.652505053304687
RASY,0,1,18.674371999439863
RASY,0,0,18.69623894557504
RASY,0,1,18.718105891710213
RASY,0,0,18.73997283784539
RASY,0,0,18.761839783980566
RASY,0,1,18.78370673011574
RASY,0,0,18.805573676250916
RASY,0,0,18.827440622386092
RASY,0,0,18.849307568521265
RASY,0,0,18.871174514656442
RASY,0,0,18.89304146079162
RASY,0,0,18.914908406926795
RASY,0,1,18.936775353061968
RASY,0,0,18.958642299197145
RASY,0,0,18.98050924533232
RASY,0,0,19.002376191467494
RASY,0,0,19.02424313760267
RASY,0,0,19.046110083737847
RASY,0,0,19.06797702987302
RASY,0,0,19.089843976008197
RASY,0,0,19.111710922143374
RASY,0,1,19.133577868278547
RASY,0,0,19.155444814413723
RASY,0,0,19.1773117605489
RASY,0,0,19.199178706684073
RASY,0,0,19.22104565281925
RASY,0,0,19.242912598954426
RASY,0,1,19.264779545089603
RASY,0,0,19.286646491224776
RASY,0,0,19.308513437359952
RASY,0,0,19.33038038349513
RASY,0,0,19.352247329630302
RASY,0,0,19.37411427576548
RASY,0,0,19.395981221900655
RASY,0,0,19.417848168035828
RASY,0,0,19.439715114171005
RASY,0,0,19.46158206030618
RASY,0,0,19.483449006441354
RASY,0,0,19.50531595257653
RASY,0,1,19.527182898711708
RASY,0,0,19.54904984484688
RASY,0,0,19.570916790982057
RASY,0,0,19.592783737117234
RASY,0,1,19.61465068325241
RASY,0,0,19.636517629387583
RASY,0,0,19.65838457552276
RASY,0,0,19.680251521657937
RASY,0,0,19.70211846779311
RASY,0,0,19.723985413928286
RASY,0,0,19.745852360063463
RASY,0,0,19.767719306198636
RASY,0,0,19.789586252333812
RASY,0,0,19.81145319846899
RASY,0,0,19.833320144604162
RASY,0,0,19.85518709073934
RASY,0,0,19.877054036874515
RASY,0,0,19.898920983009692
RASY,0,0,19.920787929144865
RASY,0,0,19.94265487528004
RASY,0,0,19.964521821415218
RASY,0,0,19.98638876755039
RASY,0,0,20.008255713685568
RASY,0,0,20.030122659820744
RASY,0,0,20.051989605955917
RASY,0,0,20.073856552091094
RASY,0,0,20.09572349822627
RASY,0,0,20.117590444361444
RASY,0,0,20.13945739049662
RASY,0,0,20.161324336631797
RASY,0,0,20.18319128276697
RASY,0,0,20.205058228902146
RASY,0,0,20.226925175037323
RASY,0,0,20.2487921211725
RASY,0,0,20.270659067307673
RASY,0,0,20.29252601344285
RASY,0,1,20.314392959578026
RASY,0,1,20.3362599057132
RASY,0,0,20.358126851848375
RASY,0,0,20.379993797983552
RASY,0,0,20.401860744118725
RASY,0,0,20.4237276902539
RASY,0,0,20.445594636389078
RASY,0,0,20.46746158252425
RASY,0,0,20.489328528659428
RASY,0,1,20.511195474794604
RASY,0,0,20.533062420929777
RASY,0,0,20.554929367064954
RASY,0,0,20.57679631320013
RASY,0,0,20.598663259335307
RASY,0,0,20.62053020547048
RASY,0,0,20.642397151605657
RASY,0,0,20.664264097740833
RASY,0,0,20.686131043876006
RASY,0,0,20.707997990011183
RASY,0,0,20.72986493614636
RASY,0,0,20.751731882281533
RASY,0,0,20.77359882841671
RASY,0,0,20.795465774551886
RASY,0,0,20.81733272068706
RASY,0,0,20.839199666822235
RASY,0,0,20.861066612957412
RASY,0,0,20.882933559092585
RASY,0,0,20.90480050522776
RASY,0,0,20.92666745136294
RASY,0,0,20.948534397498115
RASY,0,0,20.970401343633288
RASY,0,0,20.992268289768464
RASY,0,0,21.01413523590364
RASY,0,0,21.036002182038814
RASY,0,0,21.05786912817399
RASY,0,0,21.079736074309167
RASY,0,0,21.10160302044434
RASY,0,0,21.123469966579517
RASY,0,0,21.145336912714694
RASY,0,1,21.167203858849867
RASY,0,0,21.189070804985043
RASY,0,0,21.21093775112022
RASY,0,0,21.232804697255396
RASY,0,0,21.25467164339057
RASY,0,0,21.276538589525746
RASY,0,0,21.298405535660923
RASY,0,0,21.320272481796096
RASY,0,0,21.342139427931272
RASY,0,0,21.36400637406645
RASY,0,0,21.385873320201622
RASY,0,0,21.4077402663368
RASY,0,0,21.429607212471975
RASY,0,0,21.451474158607148
RASY,0,0,21.473341104742325
RASY,0,0,21.4952080508775
RASY,0,0,21.517074997012674
RASY,0,0,21.53894194314785
RASY,0,0,21.560808889283027
RASY,0,0,21.582675835418204
RASY,0,0,21.604542781553377
RASY,0,0,21.626409727688554
RASY,0,0,21.64827667382373
RASY,0,0,21.670143619958903
RASY,0,0,21.69201056609408
RASY,0,0,21.713877512229256
RASY,0,0,21.73574445836443
RASY,0,0,21.757611404499606
RASY,0,0,21.779478350634783
RASY,0,0,21.801345296769956
RASY,0,0,21.823212242905132
RASY,0,1,21.84507918904031
RASY,2,1,0.4315547079472566
RASY,2,0,0.45132804276542454
RASY,2,0,0.4711013775835925
RASY,2,0,0.4908747124017604
RASY,2,1,0.5106480472199284
RASY,2,0,0.5304213820380963
RASY,2,0,0.5501947168562642
RASY,2,0,0.5699680516744321
RASY,2,0,0.5897413864926001
RASY,2,0,0.6095147213107681
RASY,2,0,0.629288056128936
RASY,2,0,0.6490613909471039
RASY,2,0,0.6688347257652718
RASY,2,1,0.6886080605834398
RASY,2,0,0.7083813954016077
RASY,2,0,0.7281547302197757
RASY,2,0,0.7479280650379436
RASY,2,0,0.7677013998561115
RASY,2,0,0.7874747346742795
RASY,2,0,0.8072480694924474
RASY,2,0,0.8270214043106154
RASY,2,0,0.8467947391287833
RASY,2,0,0.8665680739469512
RASY,2,0,0.8863414087651191
RASY,2,0,0.9061147435832871
RASY,2,0,0.9258880784014552
RASY,2,0,0.945661413219623
RASY,2,1,0.965434748037791
RASY,2,0,0.9852080828559588
RASY,2,1,1.0049814176741267
RASY,2,0,1.0247547524922949
RASY,2,0,1.0445280873104628
RASY,2,0,1.0643014221286307
RASY,2,0,1.0840747569467986
RASY,2,1,1.1038480917649665
RASY,2,0,1.1236214265831346
RASY,2,0,1.1433947614013025
RASY,2,1,1.1631680962194704
RASY,2,0,1.1829414310376383
RASY,2,0,1.2027147658558062
RASY,2,0,1.2224881006739743
RASY,2,0,1.242261435492142
RASY,2,0,1.26203477031031
RASY,2,1,1.281808105128478
RASY,2,0,1.3015814399466459
RASY,2,1,1.321354774764814
RASY,2,1,1.3411281095829817
RASY,2,0,1.3609014444011498
RASY,2,1,1.3806747792193177
RASY,2,0,1.4004481140374856
RASY,2,0,1.4202214488556537
RASY,2,0,1.4399947836738216
RASY,2,0,1.4597681184919895
RASY,2,2,1.4795414533101574
RASY,2,2,1.4993147881283253
RASY,2,2,1.5190881229464932
RASY,2,0,1.538861457764661
RASY,2,1,1.5586347925828292
RASY,2,0,1.5784081274009971
RASY,2,0,1.598181462219165
RASY,2,1,1.617954797037333
RASY,2,1,1.6377281318555008
RASY,2,0,1.657501466673669
RASY,2,0,1.6772748014918368
RASY,2,2,1.6970481363100047
RASY,2,1,1.7168214711281726
RASY,2,2,1.7365948059463405
RASY,2,1,1.7563681407645086
RASY,2,1,1.7761414755826765
RASY,2,2,1.7959148104008444
RASY,2,3,1.8156881452190123
RASY,2,2,1.8354614800371802
RASY,2,3,1.8552348148553484
RASY,2,2,1.8750081496735163
RASY,2,3,1.8947814844916842
RASY,2,2,1.914554819309852
RASY,2,4,1.93432815412802
RASY,2,3,1.9541014889461878
RASY,2,3,1.973874823764356
RASY,2,4,1.9936481585825239
RASY,2,0,2.013421493400692
RASY,2,6,2.0331948282188597
RASY,2,3,2.0529681630370273
RASY,2,5,2.072741497855196
RASY,2,1,2.0925148326733636
RASY,2,7,2.1122881674915313
RASY,2,3,2.1320615023096994
RASY,2,2,2.1518348371278675
RASY,2,5,2.171608171946035
RASY,2,6,2.1913815067642033
RASY,2,9,2.2111548415823714
RASY,2,6,2.230928176400539
RASY,2,5,2.2507015112187068
RASY,2,5,2.270474846036875
RASY,2,9,2.290248180855043
RASY,2,10,2.3100215156732107
RASY,2,12,2.329794850491379
RASY,2,9,2.349568185309547
RASY,2,9,2.3693415201277146
RASY,2,9,2.3891148549458827
RASY,2,8,2.408888189764051
RASY,2,14,2.4286615245822185
RASY,2,10,2.4484348594003866
RASY,2,12,2.4682081942185543
RASY,2,10,2.4879815290367224
RASY,2,5,2.50775486385489
RASY,2,9,2.5275281986730582
RASY,2,8,2.5473015334912263
RASY,2,6,2.567074868309394
RASY,2,8,2.586848203127562
RASY,2,12,2.60662153794573
RASY,2,13,2.626394872763898
RASY,2,12,2.6461682075820656
RASY,2,15,2.6659415424002337
RASY,2,17,2.685714877218402
RASY,2,7,2.7054882120365695
RASY,2,11,2.7252615468547376
RASY,2,14,2.7450348816729053
RASY,2,27,2.7648082164910734
RASY,2,23,2.7845815513092416
RASY,2,14,2.8043548861274092
RASY,2,19,2.8241282209455774
RASY,2,11,2.843901555763745
RASY,2,29,2.863674890581913
RASY,2,23,2.8834482254000813
RASY,2,18,2.903221560218249
RASY,2,21,2.922994895036417
RASY,2,16,2.9427682298545847
RASY,2,25,2.962541564672753
RASY,2,21,2.982314899490921
RASY,2,23,3.0020882343090887
RASY,2,30,3.021861569127257
RASY,2,24,3.0416349039454245
RASY,2,31,3.0614082387635926
RASY,2,18,3.0811815735817607
RASY,2,22,3.1009549083999284
RASY,2,35,3.1207282432180965
RASY,2,21,3.140501578036264
RASY,2,24,3.1602749128544323
RASY,2,29,3.1800482476726004
RASY,2,34,3.199821582490768
RASY,2,39,3.219594917308936
RASY,2,45,3.239368252127104
RASY,2,26,3.259141586945272
RASY,2,38,3.27891492176344
RASY,2,33,3.298688256581608
RASY,2,33,3.318461591399776
RASY,2,43,3.3382349262179436
RASY,2,54,3.3580082610361117
RASY,2,48,3.3777815958542794
RASY,2,50,3.3975549306724475
RASY,2,46,3.4173282654906156
RASY,2,50,3.4371016003087833
RASY,2,55,3.4568749351269514
RASY,2,45,3.476648269945119
RASY,2,50,3.4964216047632872
RASY,2,52,3.5161949395814553
RASY,2,59,3.535968274399623
RASY,2,63,3.555741609217791
RASY,2,60,3.575514944035959
RASY,2,70,3.595288278854127
RASY,2,59,3.615061613672295
RASY,2,57,3.6348349484904627
RASY,2,60,3.654608283308631
RASY,2,75,3.6743816181267985
RASY,2,59,3.6941549529449667
RASY,2,84,3.7139282877631348
RASY,2,72,3.7337016225813024
RASY,2,80,3.7534749573994706
RASY,2,83,3.7732482922176382
RASY,2,80,3.7930216270358064
RASY,2,99,3.8127949618539745
RASY,2,96,3.832568296672142
RASY,2,101,3.8523416314903103
RASY,2,87,3.872114966308478
RASY,2,98,3.891888301126646
RASY,2,107,3.9116616359448138
